"team","week","group","first.seen","last.seen","status","time.diff","fix.avail","escaped"
"11","35","Test Team 3",2020-09-02,2021-01-01,0,121,2020-05-21,1
"11","35","Test Team 3",2020-09-05,2021-01-01,0,118,2020-04-10,1
"11","35","Test Team 3",2020-09-03,2021-01-01,0,120,2021-01-01,0
"11","35","Test Team 3",2020-09-05,2021-01-01,0,118,2021-01-01,0
"11","35","Test Team 3",2020-09-05,2021-01-01,0,118,2020-09-11,0
"11","35","Test Team 3",2020-09-04,2020-09-05,1,1,2019-02-03,1
"11","35","Test Team 3",2020-09-04,2021-01-01,0,119,2021-01-01,0
"11","35","Test Team 3",2020-08-31,2021-01-01,0,123,2020-06-19,1
"11","35","Test Team 3",2020-09-05,2021-01-01,0,118,2021-01-01,0
"11","35","Test Team 3",2020-09-04,2020-11-01,1,58,2020-10-16,0
"12","35","Test Team 3",2020-09-05,2021-01-01,0,118,2021-01-01,0
"12","35","Test Team 3",2020-09-05,2021-01-01,0,118,2020-02-25,1
"12","35","Test Team 3",2020-09-05,2020-09-26,1,21,2020-09-22,0
"12","35","Test Team 3",2020-09-01,2021-01-01,0,122,2020-08-04,1
"12","35","Test Team 3",2020-08-31,2021-01-01,0,123,2020-03-15,1
"12","35","Test Team 3",2020-09-02,2021-01-01,0,121,2020-12-03,0
"12","35","Test Team 3",2020-09-01,2021-01-01,0,122,2019-02-02,1
"12","35","Test Team 3",2020-09-04,2021-01-01,0,119,2019-07-06,1
"12","35","Test Team 3",2020-09-05,2021-01-01,0,118,2020-01-17,1
"12","35","Test Team 3",2020-09-03,2021-01-01,0,120,2019-09-30,1
"12","35","Test Team 3",2020-09-01,2021-01-01,0,122,2020-02-06,1
"12","35","Test Team 3",2020-09-04,2020-09-19,1,15,2020-09-07,0
"13","35","Test Team 3",2020-08-31,2021-01-01,0,123,2021-01-01,0
"13","35","Test Team 3",2020-09-03,2021-01-01,0,120,2019-12-18,1
"13","35","Test Team 3",2020-08-31,2021-01-01,0,123,2021-01-01,0
"13","35","Test Team 3",2020-08-30,2021-01-01,0,124,2021-01-01,0
"13","35","Test Team 3",2020-08-30,2021-01-01,0,124,2020-10-01,0
"13","35","Test Team 3",2020-08-31,2021-01-01,0,123,2021-01-01,0
"13","35","Test Team 3",2020-08-31,2021-01-01,0,123,2019-04-04,1
"13","35","Test Team 3",2020-09-04,2021-01-01,0,119,2020-05-31,1
"13","35","Test Team 3",2020-09-04,2021-01-01,0,119,2020-12-25,0
"13","35","Test Team 3",2020-09-01,2021-01-01,0,122,2020-11-18,0
"13","35","Test Team 3",2020-09-05,2021-01-01,0,118,2021-01-01,0
"13","35","Test Team 3",2020-08-31,2021-01-01,0,123,2021-01-01,0
"13","35","Test Team 3",2020-08-31,2021-01-01,0,123,2021-01-01,0
"13","35","Test Team 3",2020-09-03,2021-01-01,0,120,2019-09-16,1
"13","35","Test Team 3",2020-09-03,2021-01-01,0,120,2021-01-01,0
"14","35","Test Team 3",2020-08-30,2021-01-01,0,124,2020-10-10,0
"14","35","Test Team 3",2020-09-04,2021-01-01,0,119,2019-12-08,1
"14","35","Test Team 3",2020-09-03,2021-01-01,0,120,2020-05-28,1
"14","35","Test Team 3",2020-09-01,2021-01-01,0,122,2021-01-01,0
"14","35","Test Team 3",2020-09-04,2021-01-01,0,119,2021-01-01,0
"14","35","Test Team 3",2020-09-01,2020-10-10,1,39,2019-01-17,1
"14","35","Test Team 3",2020-09-03,2021-01-01,0,120,2019-05-22,1
"14","35","Test Team 3",2020-08-30,2020-09-23,1,24,2020-05-16,1
"15","35","Test Team 3",2020-09-05,2021-01-01,0,118,2019-10-20,1
"15","35","Test Team 3",2020-09-04,2021-01-01,0,119,2019-08-05,1
"15","35","Test Team 3",2020-08-30,2021-01-01,0,124,2020-01-25,1
"15","35","Test Team 3",2020-08-31,2021-01-01,0,123,2020-06-12,1
"15","35","Test Team 3",2020-08-30,2021-01-01,0,124,2020-11-08,0
"15","35","Test Team 3",2020-09-01,2021-01-01,0,122,2020-04-05,1
"15","35","Test Team 3",2020-09-05,2021-01-01,0,118,2019-09-30,1
"15","35","Test Team 3",2020-09-01,2021-01-01,0,122,2020-10-26,0
"15","35","Test Team 3",2020-08-30,2021-01-01,0,124,2019-06-18,1
"15","35","Test Team 3",2020-09-03,2021-01-01,0,120,2020-07-04,1
"15","35","Test Team 3",2020-08-31,2021-01-01,0,123,2021-01-01,0
"15","35","Test Team 3",2020-08-30,2021-01-01,0,124,2021-01-01,0
"15","35","Test Team 3",2020-09-05,2021-01-01,0,118,2021-01-01,0
"15","35","Test Team 3",2020-09-02,2021-01-01,0,121,2019-01-08,1
"15","35","Test Team 3",2020-09-01,2021-01-01,0,122,2020-10-29,0
"15","35","Test Team 3",2020-09-02,2021-01-01,0,121,2020-08-18,1
"15","35","Test Team 3",2020-09-03,2021-01-01,0,120,2021-01-01,0
"16","35","Test Team 3",2020-08-30,2021-01-01,0,124,2021-01-01,0
"16","35","Test Team 3",2020-09-03,2021-01-01,0,120,2019-07-18,1
"17","35","Test Team 3",2020-09-05,2021-01-01,0,118,2021-01-01,0
"17","35","Test Team 3",2020-09-02,2021-01-01,0,121,2020-12-03,0
"17","35","Test Team 3",2020-09-04,2021-01-01,0,119,2019-04-06,1
"17","35","Test Team 3",2020-08-30,2021-01-01,0,124,2020-01-01,1
"17","35","Test Team 3",2020-09-01,2021-01-01,0,122,2020-11-18,0
"17","35","Test Team 3",2020-09-05,2021-01-01,0,118,2019-10-08,1
"17","35","Test Team 3",2020-09-05,2021-01-01,0,118,2021-01-01,0
"17","35","Test Team 3",2020-09-03,2021-01-01,0,120,2020-02-14,1
"17","35","Test Team 3",2020-08-31,2021-01-01,0,123,2019-08-20,1
"17","35","Test Team 3",2020-09-05,2021-01-01,0,118,2020-03-16,1
"17","35","Test Team 3",2020-08-31,2021-01-01,0,123,2021-01-01,0
"18","35","Test Team 3",2020-09-04,2021-01-01,0,119,2020-07-18,1
"18","35","Test Team 3",2020-08-31,2021-01-01,0,123,2020-02-01,1
"18","35","Test Team 3",2020-09-03,2021-01-01,0,120,2020-11-05,0
"18","35","Test Team 3",2020-09-01,2021-01-01,0,122,2020-04-17,1
"18","35","Test Team 3",2020-08-30,2021-01-01,0,124,2019-07-09,1
"18","35","Test Team 3",2020-09-02,2021-01-01,0,121,2020-12-14,0
"18","35","Test Team 3",2020-09-03,2021-01-01,0,120,2019-05-09,1
"18","35","Test Team 3",2020-09-02,2021-01-01,0,121,2021-01-01,0
"18","35","Test Team 3",2020-09-02,2021-01-01,0,121,2021-01-01,0
"18","35","Test Team 3",2020-09-01,2021-01-01,0,122,2021-01-01,0
"18","35","Test Team 3",2020-09-04,2021-01-01,0,119,2019-01-08,1
"19","35","Test Team 3",2020-08-31,2021-01-01,0,123,2019-10-30,1
"19","35","Test Team 3",2020-09-02,2021-01-01,0,121,2021-01-01,0
"19","35","Test Team 3",2020-09-03,2021-01-01,0,120,2021-01-01,0
"19","35","Test Team 3",2020-08-30,2021-01-01,0,124,2020-01-17,1
"19","35","Test Team 3",2020-09-03,2021-01-01,0,120,2021-01-01,0
"19","35","Test Team 3",2020-09-03,2021-01-01,0,120,2021-01-01,0
"19","35","Test Team 3",2020-09-04,2021-01-01,0,119,2019-10-21,1
"19","35","Test Team 3",2020-09-04,2021-01-01,0,119,2020-06-14,1
"20","35","Test Team 3",2020-08-31,2021-01-01,0,123,2021-01-01,0
"20","35","Test Team 3",2020-08-30,2021-01-01,0,124,2020-06-14,1
"20","35","Test Team 3",2020-09-03,2021-01-01,0,120,2020-09-04,0
"20","35","Test Team 3",2020-09-02,2021-01-01,0,121,2019-01-13,1
"20","35","Test Team 3",2020-09-01,2021-01-01,0,122,2021-01-01,0
"20","35","Test Team 3",2020-08-30,2021-01-01,0,124,2021-01-01,0
"20","35","Test Team 3",2020-09-01,2021-01-01,0,122,2021-01-01,0
"20","35","Test Team 3",2020-09-02,2021-01-01,0,121,2021-01-01,0
"20","35","Test Team 3",2020-09-03,2021-01-01,0,120,2020-09-26,0
"20","35","Test Team 3",2020-08-30,2020-11-02,1,64,2020-10-05,0
"20","35","Test Team 3",2020-08-31,2020-09-04,1,4,2020-08-24,1
"20","35","Test Team 3",2020-08-30,2021-01-01,0,124,2021-01-01,0
"1","36","Test Team 3",2020-09-07,2021-01-01,0,116,2021-01-01,0
"1","36","Test Team 3",2020-09-10,2021-01-01,0,113,2019-07-28,1
"1","36","Test Team 3",2020-09-12,2021-01-01,0,111,2020-10-24,0
"1","36","Test Team 3",2020-09-07,2021-01-01,0,116,2021-01-01,0
"1","36","Test Team 3",2020-09-06,2021-01-01,0,117,2021-01-01,0
"1","36","Test Team 3",2020-09-08,2021-01-01,0,115,2020-08-14,1
"1","36","Test Team 3",2020-09-11,2021-01-01,0,112,2019-06-29,1
"1","36","Test Team 3",2020-09-09,2021-01-01,0,114,2021-01-01,0
"1","36","Test Team 3",2020-09-06,2021-01-01,0,117,2020-11-29,0
"1","36","Test Team 3",2020-09-06,2021-01-01,0,117,2021-01-01,0
"1","36","Test Team 3",2020-09-09,2020-09-26,1,17,2020-01-29,1
"1","36","Test Team 3",2020-09-06,2021-01-01,0,117,2019-09-22,1
"1","36","Test Team 3",2020-09-12,2021-01-01,0,111,2021-01-01,0
"1","36","Test Team 3",2020-09-06,2021-01-01,0,117,2019-07-09,1
"2","36","Test Team 3",2020-09-10,2021-01-01,0,113,2019-11-29,1
"2","36","Test Team 3",2020-09-12,2021-01-01,0,111,2020-03-06,1
"2","36","Test Team 3",2020-09-09,2021-01-01,0,114,2020-03-29,1
"2","36","Test Team 3",2020-09-06,2021-01-01,0,117,2019-03-02,1
"2","36","Test Team 3",2020-09-07,2021-01-01,0,116,2020-10-20,0
"2","36","Test Team 3",2020-09-06,2021-01-01,0,117,2019-12-27,1
"2","36","Test Team 3",2020-09-06,2021-01-01,0,117,2019-08-11,1
"2","36","Test Team 3",2020-09-06,2021-01-01,0,117,2021-01-01,0
"2","36","Test Team 3",2020-09-07,2021-01-01,0,116,2021-01-01,0
"2","36","Test Team 3",2020-09-09,2021-01-01,0,114,2019-10-16,1
"2","36","Test Team 3",2020-09-06,2021-01-01,0,117,2021-01-01,0
"2","36","Test Team 3",2020-09-10,2021-01-01,0,113,2020-07-23,1
"2","36","Test Team 3",2020-09-08,2021-01-01,0,115,2020-01-13,1
"3","36","Test Team 3",2020-09-06,2021-01-01,0,117,2020-04-07,1
"3","36","Test Team 3",2020-09-10,2021-01-01,0,113,2021-01-01,0
"3","36","Test Team 3",2020-09-06,2020-09-08,1,2,2020-09-08,0
"3","36","Test Team 3",2020-09-10,2020-09-14,1,4,2020-03-27,1
"3","36","Test Team 3",2020-09-07,2021-01-01,0,116,2021-01-01,0
"3","36","Test Team 3",2020-09-07,2021-01-01,0,116,2019-12-09,1
"3","36","Test Team 3",2020-09-06,2021-01-01,0,117,2019-10-06,1
"3","36","Test Team 3",2020-09-06,2021-01-01,0,117,2019-08-18,1
"3","36","Test Team 3",2020-09-12,2021-01-01,0,111,2021-01-01,0
"3","36","Test Team 3",2020-09-08,2021-01-01,0,115,2020-10-19,0
"3","36","Test Team 3",2020-09-06,2021-01-01,0,117,2019-09-14,1
"3","36","Test Team 3",2020-09-08,2021-01-01,0,115,2020-05-02,1
"3","36","Test Team 3",2020-09-10,2021-01-01,0,113,2021-01-01,0
"3","36","Test Team 3",2020-09-06,2021-01-01,0,117,2020-09-04,1
"3","36","Test Team 3",2020-09-10,2021-01-01,0,113,2019-01-12,1
"3","36","Test Team 3",2020-09-09,2021-01-01,0,114,2021-01-01,0
"3","36","Test Team 3",2020-09-11,2021-01-01,0,112,2019-04-19,1
"3","36","Test Team 3",2020-09-06,2021-01-01,0,117,2021-01-01,0
"3","36","Test Team 3",2020-09-10,2020-10-11,1,31,2019-03-31,1
"4","36","Test Team 3",2020-09-10,2021-01-01,0,113,2021-01-01,0
"4","36","Test Team 3",2020-09-12,2021-01-01,0,111,2020-09-21,0
"4","36","Test Team 3",2020-09-07,2021-01-01,0,116,2019-07-01,1
"4","36","Test Team 3",2020-09-10,2021-01-01,0,113,2020-11-13,0
"4","36","Test Team 3",2020-09-06,2021-01-01,0,117,2021-01-01,0
"4","36","Test Team 3",2020-09-09,2020-09-15,1,6,2020-01-31,1
"4","36","Test Team 3",2020-09-09,2020-10-17,1,38,2019-10-05,1
"4","36","Test Team 3",2020-09-11,2021-01-01,0,112,2019-02-11,1
"4","36","Test Team 3",2020-09-12,2021-01-01,0,111,2019-03-08,1
"4","36","Test Team 3",2020-09-06,2021-01-01,0,117,2020-05-26,1
"4","36","Test Team 3",2020-09-10,2021-01-01,0,113,2021-01-01,0
"4","36","Test Team 3",2020-09-09,2021-01-01,0,114,2019-10-31,1
"4","36","Test Team 3",2020-09-11,2021-01-01,0,112,2020-09-16,0
"5","36","Test Team 3",2020-09-10,2020-10-16,1,36,2020-04-04,1
"5","36","Test Team 3",2020-09-07,2020-11-23,1,77,2019-11-26,1
"5","36","Test Team 3",2020-09-10,2021-01-01,0,113,2019-03-14,1
"5","36","Test Team 3",2020-09-10,2021-01-01,0,113,2019-01-24,1
"5","36","Test Team 3",2020-09-09,2021-01-01,0,114,2019-08-11,1
"5","36","Test Team 3",2020-09-10,2021-01-01,0,113,2019-03-02,1
"5","36","Test Team 3",2020-09-08,2021-01-01,0,115,2019-01-09,1
"5","36","Test Team 3",2020-09-12,2021-01-01,0,111,2019-04-03,1
"5","36","Test Team 3",2020-09-06,2021-01-01,0,117,2020-12-03,0
"5","36","Test Team 3",2020-09-11,2021-01-01,0,112,2019-12-03,1
"6","36","Test Team 3",2020-09-10,2021-01-01,0,113,2020-09-30,0
"6","36","Test Team 3",2020-09-09,2021-01-01,0,114,2021-01-01,0
"6","36","Test Team 3",2020-09-07,2021-01-01,0,116,2019-06-21,1
"6","36","Test Team 3",2020-09-07,2021-01-01,0,116,2019-03-26,1
"6","36","Test Team 3",2020-09-09,2021-01-01,0,114,2019-01-17,1
"6","36","Test Team 3",2020-09-11,2021-01-01,0,112,2021-01-01,0
"7","36","Test Team 3",2020-09-06,2021-01-01,0,117,2020-03-12,1
"7","36","Test Team 3",2020-09-08,2021-01-01,0,115,2020-07-11,1
"7","36","Test Team 3",2020-09-10,2021-01-01,0,113,2021-01-01,0
"7","36","Test Team 3",2020-09-09,2020-09-19,1,10,2020-09-19,0
"7","36","Test Team 3",2020-09-09,2021-01-01,0,114,2020-07-20,1
"7","36","Test Team 3",2020-09-06,2021-01-01,0,117,2019-11-29,1
"7","36","Test Team 3",2020-09-10,2021-01-01,0,113,2021-01-01,0
"7","36","Test Team 3",2020-09-09,2021-01-01,0,114,2020-03-26,1
"7","36","Test Team 3",2020-09-08,2021-01-01,0,115,2020-04-22,1
"7","36","Test Team 3",2020-09-09,2021-01-01,0,114,2020-02-09,1
"7","36","Test Team 3",2020-09-07,2021-01-01,0,116,2019-03-20,1
"7","36","Test Team 3",2020-09-06,2020-09-08,1,2,2020-09-07,0
"8","36","Test Team 3",2020-09-11,2021-01-01,0,112,2021-01-01,0
"8","36","Test Team 3",2020-09-07,2021-01-01,0,116,2021-01-01,0
"8","36","Test Team 3",2020-09-06,2021-01-01,0,117,2019-06-18,1
"8","36","Test Team 3",2020-09-08,2021-01-01,0,115,2019-11-07,1
"9","36","Test Team 3",2020-09-07,2021-01-01,0,116,2020-09-22,0
"9","36","Test Team 3",2020-09-12,2021-01-01,0,111,2019-07-21,1
"9","36","Test Team 3",2020-09-10,2021-01-01,0,113,2019-04-19,1
"9","36","Test Team 3",2020-09-11,2021-01-01,0,112,2021-01-01,0
"9","36","Test Team 3",2020-09-06,2021-01-01,0,117,2021-01-01,0
"9","36","Test Team 3",2020-09-06,2021-01-01,0,117,2020-11-20,0
"9","36","Test Team 3",2020-09-08,2021-01-01,0,115,2019-10-07,1
"9","36","Test Team 3",2020-09-11,2021-01-01,0,112,2021-01-01,0
"9","36","Test Team 3",2020-09-10,2021-01-01,0,113,2020-05-13,1
"9","36","Test Team 3",2020-09-06,2020-09-08,1,2,2020-09-07,0
"9","36","Test Team 3",2020-09-12,2021-01-01,0,111,2019-09-28,1
"9","36","Test Team 3",2020-09-08,2021-01-01,0,115,2020-10-29,0
"9","36","Test Team 3",2020-09-07,2021-01-01,0,116,2021-01-01,0
"9","36","Test Team 3",2020-09-07,2021-01-01,0,116,2021-01-01,0
"9","36","Test Team 3",2020-09-10,2021-01-01,0,113,2019-12-07,1
"9","36","Test Team 3",2020-09-08,2021-01-01,0,115,2021-01-01,0
"9","36","Test Team 3",2020-09-06,2020-10-14,1,38,2020-10-08,0
"9","36","Test Team 3",2020-09-12,2021-01-01,0,111,2020-07-28,1
"9","36","Test Team 3",2020-09-10,2021-01-01,0,113,2020-07-01,1
"9","36","Test Team 3",2020-09-10,2021-01-01,0,113,2020-04-10,1
"9","36","Test Team 3",2020-09-12,2021-01-01,0,111,2020-06-27,1
"9","36","Test Team 3",2020-09-11,2021-01-01,0,112,2020-07-12,1
"9","36","Test Team 3",2020-09-08,2021-01-01,0,115,2021-01-01,0
"9","36","Test Team 3",2020-09-11,2021-01-01,0,112,2020-05-21,1
"10","36","Test Team 3",2020-09-07,2021-01-01,0,116,2020-04-07,1
"10","36","Test Team 3",2020-09-12,2021-01-01,0,111,2020-09-24,0
"10","36","Test Team 3",2020-09-07,2021-01-01,0,116,2019-12-13,1
"11","36","Test Team 3",2020-09-11,2021-01-01,0,112,2020-03-02,1
"11","36","Test Team 3",2020-09-10,2021-01-01,0,113,2019-08-10,1
"11","36","Test Team 3",2020-09-08,2021-01-01,0,115,2019-01-12,1
"11","36","Test Team 3",2020-09-06,2021-01-01,0,117,2019-05-12,1
"11","36","Test Team 3",2020-09-11,2021-01-01,0,112,2021-01-01,0
"11","36","Test Team 3",2020-09-08,2021-01-01,0,115,2020-04-13,1
"11","36","Test Team 3",2020-09-10,2021-01-01,0,113,2019-09-09,1
"11","36","Test Team 3",2020-09-12,2021-01-01,0,111,2021-01-01,0
"12","36","Test Team 3",2020-09-08,2021-01-01,0,115,2020-01-22,1
"12","36","Test Team 3",2020-09-09,2021-01-01,0,114,2021-01-01,0
"12","36","Test Team 3",2020-09-12,2021-01-01,0,111,2020-08-25,1
"12","36","Test Team 3",2020-09-12,2021-01-01,0,111,2020-09-18,0
"13","36","Test Team 3",2020-09-11,2021-01-01,0,112,2020-09-14,0
"13","36","Test Team 3",2020-09-10,2021-01-01,0,113,2020-12-06,0
"13","36","Test Team 3",2020-09-09,2021-01-01,0,114,2020-07-17,1
"13","36","Test Team 3",2020-09-10,2021-01-01,0,113,2021-01-01,0
"13","36","Test Team 3",2020-09-12,2021-01-01,0,111,2021-01-01,0
"13","36","Test Team 3",2020-09-12,2021-01-01,0,111,2019-06-14,1
"13","36","Test Team 3",2020-09-08,2021-01-01,0,115,2021-01-01,0
"13","36","Test Team 3",2020-09-07,2021-01-01,0,116,2019-03-03,1
"13","36","Test Team 3",2020-09-07,2021-01-01,0,116,2019-08-24,1
"13","36","Test Team 3",2020-09-11,2020-10-23,1,42,2020-04-13,1
"13","36","Test Team 3",2020-09-11,2020-10-05,1,24,2020-09-21,0
"14","36","Test Team 3",2020-09-07,2021-01-01,0,116,2021-01-01,0
"14","36","Test Team 3",2020-09-09,2021-01-01,0,114,2021-01-01,0
"14","36","Test Team 3",2020-09-09,2021-01-01,0,114,2021-01-01,0
"14","36","Test Team 3",2020-09-10,2021-01-01,0,113,2020-10-23,0
"15","36","Test Team 3",2020-09-12,2021-01-01,0,111,2020-08-03,1
"15","36","Test Team 3",2020-09-09,2021-01-01,0,114,2020-01-16,1
"15","36","Test Team 3",2020-09-08,2021-01-01,0,115,2021-01-01,0
"16","36","Test Team 3",2020-09-07,2021-01-01,0,116,2019-08-25,1
"16","36","Test Team 3",2020-09-11,2021-01-01,0,112,2020-01-30,1
"16","36","Test Team 3",2020-09-09,2021-01-01,0,114,2019-07-11,1
"16","36","Test Team 3",2020-09-08,2021-01-01,0,115,2021-01-01,0
"16","36","Test Team 3",2020-09-08,2021-01-01,0,115,2020-10-24,0
"16","36","Test Team 3",2020-09-11,2021-01-01,0,112,2021-01-01,0
"16","36","Test Team 3",2020-09-07,2021-01-01,0,116,2019-11-13,1
"16","36","Test Team 3",2020-09-08,2021-01-01,0,115,2021-01-01,0
"16","36","Test Team 3",2020-09-12,2021-01-01,0,111,2019-06-26,1
"16","36","Test Team 3",2020-09-06,2021-01-01,0,117,2021-01-01,0
"16","36","Test Team 3",2020-09-07,2021-01-01,0,116,2019-05-03,1
"16","36","Test Team 3",2020-09-07,2021-01-01,0,116,2021-01-01,0
"17","36","Test Team 3",2020-09-06,2021-01-01,0,117,2019-11-13,1
"17","36","Test Team 3",2020-09-06,2021-01-01,0,117,2019-05-19,1
"17","36","Test Team 3",2020-09-10,2021-01-01,0,113,2019-10-06,1
"17","36","Test Team 3",2020-09-12,2021-01-01,0,111,2020-04-14,1
"17","36","Test Team 3",2020-09-10,2021-01-01,0,113,2019-11-24,1
"17","36","Test Team 3",2020-09-06,2021-01-01,0,117,2021-01-01,0
"17","36","Test Team 3",2020-09-06,2021-01-01,0,117,2019-02-25,1
"17","36","Test Team 3",2020-09-07,2021-01-01,0,116,2021-01-01,0
"17","36","Test Team 3",2020-09-07,2021-01-01,0,116,2019-06-20,1
"17","36","Test Team 3",2020-09-07,2021-01-01,0,116,2019-01-13,1
"17","36","Test Team 3",2020-09-11,2021-01-01,0,112,2019-02-27,1
"17","36","Test Team 3",2020-09-11,2021-01-01,0,112,2020-01-27,1
"17","36","Test Team 3",2020-09-06,2021-01-01,0,117,2021-01-01,0
"17","36","Test Team 3",2020-09-10,2021-01-01,0,113,2020-09-04,1
"17","36","Test Team 3",2020-09-11,2021-01-01,0,112,2019-12-30,1
"17","36","Test Team 3",2020-09-07,2021-01-01,0,116,2019-08-03,1
"18","36","Test Team 3",2020-09-09,2021-01-01,0,114,2020-08-31,1
"18","36","Test Team 3",2020-09-06,2021-01-01,0,117,2019-07-07,1
"18","36","Test Team 3",2020-09-07,2021-01-01,0,116,2020-10-24,0
"18","36","Test Team 3",2020-09-06,2021-01-01,0,117,2020-03-05,1
"18","36","Test Team 3",2020-09-06,2021-01-01,0,117,2021-01-01,0
"18","36","Test Team 3",2020-09-07,2021-01-01,0,116,2020-12-04,0
"18","36","Test Team 3",2020-09-08,2021-01-01,0,115,2021-01-01,0
"18","36","Test Team 3",2020-09-10,2021-01-01,0,113,2021-01-01,0
"18","36","Test Team 3",2020-09-12,2020-09-13,1,1,2020-07-11,1
"18","36","Test Team 3",2020-09-07,2021-01-01,0,116,2021-01-01,0
"18","36","Test Team 3",2020-09-12,2021-01-01,0,111,2019-10-18,1
"18","36","Test Team 3",2020-09-12,2021-01-01,0,111,2020-06-07,1
"18","36","Test Team 3",2020-09-11,2021-01-01,0,112,2021-01-01,0
"18","36","Test Team 3",2020-09-11,2021-01-01,0,112,2021-01-01,0
"18","36","Test Team 3",2020-09-09,2021-01-01,0,114,2019-01-06,1
"19","36","Test Team 3",2020-09-10,2021-01-01,0,113,2021-01-01,0
"20","36","Test Team 3",2020-09-08,2021-01-01,0,115,2019-06-11,1
"20","36","Test Team 3",2020-09-12,2021-01-01,0,111,2019-08-15,1
"20","36","Test Team 3",2020-09-11,2021-01-01,0,112,2020-03-08,1
"20","36","Test Team 3",2020-09-11,2021-01-01,0,112,2020-02-21,1
"20","36","Test Team 3",2020-09-09,2021-01-01,0,114,2021-01-01,0
"20","36","Test Team 3",2020-09-06,2021-01-01,0,117,2019-01-02,1
"1","37","Test Team 3",2020-09-17,2021-01-01,0,106,2021-01-01,0
"1","37","Test Team 3",2020-09-19,2021-01-01,0,104,2019-08-21,1
"1","37","Test Team 3",2020-09-16,2021-01-01,0,107,2020-01-03,1
"1","37","Test Team 3",2020-09-16,2021-01-01,0,107,2019-09-18,1
"1","37","Test Team 3",2020-09-13,2021-01-01,0,110,2020-09-18,0
"1","37","Test Team 3",2020-09-16,2021-01-01,0,107,2021-01-01,0
"1","37","Test Team 3",2020-09-14,2021-01-01,0,109,2021-01-01,0
"1","37","Test Team 3",2020-09-17,2021-01-01,0,106,2019-07-21,1
"1","37","Test Team 3",2020-09-15,2021-01-01,0,108,2019-01-06,1
"1","37","Test Team 3",2020-09-13,2021-01-01,0,110,2021-01-01,0
"1","37","Test Team 3",2020-09-14,2021-01-01,0,109,2020-06-16,1
"1","37","Test Team 3",2020-09-19,2021-01-01,0,104,2019-11-25,1
"1","37","Test Team 3",2020-09-15,2021-01-01,0,108,2019-07-15,1
"1","37","Test Team 3",2020-09-19,2021-01-01,0,104,2020-08-02,1
"2","37","Test Team 3",2020-09-13,2021-01-01,0,110,2019-04-25,1
"2","37","Test Team 3",2020-09-19,2021-01-01,0,104,2020-05-17,1
"2","37","Test Team 3",2020-09-13,2021-01-01,0,110,2019-04-14,1
"2","37","Test Team 3",2020-09-14,2021-01-01,0,109,2019-02-16,1
"2","37","Test Team 3",2020-09-14,2020-11-02,1,49,2020-10-28,0
"2","37","Test Team 3",2020-09-16,2021-01-01,0,107,2020-04-13,1
"2","37","Test Team 3",2020-09-17,2021-01-01,0,106,2020-08-18,1
"2","37","Test Team 3",2020-09-19,2021-01-01,0,104,2019-05-02,1
"2","37","Test Team 3",2020-09-14,2021-01-01,0,109,2020-12-26,0
"2","37","Test Team 3",2020-09-15,2020-09-18,1,3,2019-09-21,1
"2","37","Test Team 3",2020-09-14,2021-01-01,0,109,2021-01-01,0
"2","37","Test Team 3",2020-09-17,2021-01-01,0,106,2020-05-06,1
"2","37","Test Team 3",2020-09-15,2021-01-01,0,108,2021-01-01,0
"2","37","Test Team 3",2020-09-17,2021-01-01,0,106,2021-01-01,0
"3","37","Test Team 3",2020-09-18,2021-01-01,0,105,2019-03-22,1
"3","37","Test Team 3",2020-09-16,2021-01-01,0,107,2020-09-22,0
"3","37","Test Team 3",2020-09-18,2021-01-01,0,105,2019-12-11,1
"3","37","Test Team 3",2020-09-14,2021-01-01,0,109,2021-01-01,0
"3","37","Test Team 3",2020-09-17,2021-01-01,0,106,2021-01-01,0
"3","37","Test Team 3",2020-09-13,2021-01-01,0,110,2019-11-30,1
"3","37","Test Team 3",2020-09-19,2021-01-01,0,104,2020-08-10,1
"3","37","Test Team 3",2020-09-18,2021-01-01,0,105,2019-10-01,1
"3","37","Test Team 3",2020-09-15,2021-01-01,0,108,2019-10-05,1
