"team","group","first.seen","last.seen"
"9","Test Team 3",2020-01-14,2020-03-08
"9","Test Team 3",2020-01-14,2021-01-01
"9","Test Team 3",2020-01-12,2020-07-07
"9","Test Team 3",2020-01-14,2021-01-01
"9","Test Team 3",2020-01-12,2020-01-27
"9","Test Team 3",2020-01-14,2020-03-09
"9","Test Team 3",2020-01-14,2020-06-08
"9","Test Team 3",2020-01-14,2020-02-25
"10","Test Team 3",2020-01-12,2021-01-01
"10","Test Team 3",2020-01-13,2020-02-18
"10","Test Team 3",2020-01-12,2020-01-21
"10","Test Team 3",2020-01-14,2020-01-28
"10","Test Team 3",2020-01-13,2020-05-26
"10","Test Team 3",2020-01-14,2020-08-16
"10","Test Team 3",2020-01-14,2020-04-07
"10","Test Team 3",2020-01-12,2020-07-14
"11","Test Team 3",2020-01-14,2020-02-18
"11","Test Team 3",2020-01-13,2020-01-20
"11","Test Team 3",2020-01-14,2021-01-01
"11","Test Team 3",2020-01-14,2020-09-01
"11","Test Team 3",2020-01-14,2020-01-15
"11","Test Team 3",2020-01-13,2020-03-10
"11","Test Team 3",2020-01-13,2020-01-14
"11","Test Team 3",2020-01-14,2020-02-18
"11","Test Team 3",2020-01-12,2020-01-14
"11","Test Team 3",2020-01-14,2020-04-27
"11","Test Team 3",2020-01-14,2020-01-14
"12","Test Team 3",2020-01-13,2020-01-14
"12","Test Team 3",2020-01-14,2020-01-28
"12","Test Team 3",2020-01-13,2020-01-14
"12","Test Team 3",2020-01-14,2020-02-18
"12","Test Team 3",2020-01-14,2020-01-28
"12","Test Team 3",2020-01-14,2020-01-15
"13","Test Team 3",2020-01-14,2020-01-20
"13","Test Team 3",2020-01-14,2020-01-14
"13","Test Team 3",2020-01-12,2020-01-21
"13","Test Team 3",2020-01-13,2020-01-14
"13","Test Team 3",2020-01-14,2020-02-25
"13","Test Team 3",2020-01-13,2020-01-14
"13","Test Team 3",2020-01-14,2020-08-11
"13","Test Team 3",2020-01-14,2020-01-15
"14","Test Team 3",2020-01-13,2020-01-15
"14","Test Team 3",2020-01-13,2020-01-15
"14","Test Team 3",2020-01-14,2020-01-15
"14","Test Team 3",2020-01-14,2020-01-21
"14","Test Team 3",2020-01-14,2020-03-24
"15","Test Team 3",2020-01-14,2020-07-14
"16","Test Team 3",2020-01-13,2020-01-21
"16","Test Team 3",2020-01-14,2020-01-22
"16","Test Team 3",2020-01-14,2020-04-07
"16","Test Team 3",2020-01-12,2020-01-21
"16","Test Team 3",2020-01-14,2021-01-01
"16","Test Team 3",2020-01-14,2020-04-21
"16","Test Team 3",2020-01-12,2020-04-07
"16","Test Team 3",2020-01-12,2020-01-19
"16","Test Team 3",2020-01-14,2020-01-21
"16","Test Team 3",2020-01-13,2020-01-22
"17","Test Team 3",2020-01-14,2020-01-14
"17","Test Team 3",2020-01-14,2020-01-15
"17","Test Team 3",2020-01-14,2020-01-19
"17","Test Team 3",2020-01-12,2020-01-21
"17","Test Team 3",2020-01-13,2020-01-14
"17","Test Team 3",2020-01-14,2020-01-14
"17","Test Team 3",2020-01-14,2020-06-30
"17","Test Team 3",2020-01-12,2020-01-13
"17","Test Team 3",2020-01-12,2020-03-10
"17","Test Team 3",2020-01-12,2020-10-13
"17","Test Team 3",2020-01-14,2020-08-25
"17","Test Team 3",2020-01-12,2020-02-03
"17","Test Team 3",2020-01-14,2020-01-15
"17","Test Team 3",2020-01-14,2020-01-15
"17","Test Team 3",2020-01-12,2020-01-15
"17","Test Team 3",2020-01-14,2020-02-11
"17","Test Team 3",2020-01-14,2020-01-15
"17","Test Team 3",2020-01-14,2020-02-04
"17","Test Team 3",2020-01-14,2020-01-26
"18","Test Team 3",2020-01-14,2020-03-23
"18","Test Team 3",2020-01-14,2020-04-21
"18","Test Team 3",2020-01-13,2020-07-14
"18","Test Team 3",2020-01-14,2020-01-28
"18","Test Team 3",2020-01-14,2020-01-15
"18","Test Team 3",2020-01-14,2020-07-14
"18","Test Team 3",2020-01-14,2020-05-19
"19","Test Team 3",2020-01-14,2020-01-21
"19","Test Team 3",2020-01-14,2020-01-19
"19","Test Team 3",2020-01-14,2020-03-22
"20","Test Team 3",2020-01-14,2020-01-14
"20","Test Team 3",2020-01-12,2020-01-12
"20","Test Team 3",2020-01-14,2020-07-14
"20","Test Team 3",2020-01-14,2020-01-15
"20","Test Team 3",2020-01-14,2020-01-15
"20","Test Team 3",2020-01-12,2020-01-14
"20","Test Team 3",2020-01-14,2020-01-14
"20","Test Team 3",2020-01-12,2020-04-21
"20","Test Team 3",2020-01-14,2020-01-14
"1","Test Team 3",2020-01-21,2020-02-09
"1","Test Team 3",2020-01-21,2021-01-01
"1","Test Team 3",2020-01-21,2020-11-10
"1","Test Team 3",2020-01-20,2020-01-28
"1","Test Team 3",2020-01-20,2020-02-16
"1","Test Team 3",2020-01-21,2020-04-07
"1","Test Team 3",2020-01-21,2020-01-28
"1","Test Team 3",2020-01-21,2020-04-07
"2","Test Team 3",2020-01-21,2020-01-28
"2","Test Team 3",2020-01-21,2020-10-20
"2","Test Team 3",2020-01-20,2021-01-01
"2","Test Team 3",2020-01-21,2020-03-10
"2","Test Team 3",2020-01-21,2020-02-02
"2","Test Team 3",2020-01-21,2020-01-22
"2","Test Team 3",2020-01-20,2021-01-01
"2","Test Team 3",2020-01-21,2020-02-18
"2","Test Team 3",2020-01-19,2020-01-21
"2","Test Team 3",2020-01-21,2020-02-18
"2","Test Team 3",2020-01-21,2020-06-22
"2","Test Team 3",2020-01-21,2020-01-22
"2","Test Team 3",2020-01-19,2020-03-24
"3","Test Team 3",2020-01-21,2020-02-28
"3","Test Team 3",2020-01-21,2020-01-28
"3","Test Team 3",2020-01-20,2020-03-03
"3","Test Team 3",2020-01-19,2020-03-30
"3","Test Team 3",2020-01-21,2020-01-21
"3","Test Team 3",2020-01-21,2020-03-24
"3","Test Team 3",2020-01-21,2020-01-21
"4","Test Team 3",2020-01-21,2021-01-01
"4","Test Team 3",2020-01-21,2020-04-07
"4","Test Team 3",2020-01-19,2020-04-28
"4","Test Team 3",2020-01-21,2020-05-12
"4","Test Team 3",2020-01-21,2021-01-01
"4","Test Team 3",2020-01-21,2021-01-01
"4","Test Team 3",2020-01-19,2021-01-01
"4","Test Team 3",2020-01-19,2020-02-04
"4","Test Team 3",2020-01-21,2020-01-28
"4","Test Team 3",2020-01-20,2020-05-24
"5","Test Team 3",2020-01-20,2020-02-12
"5","Test Team 3",2020-01-21,2020-02-11
"5","Test Team 3",2020-01-21,2021-01-01
"5","Test Team 3",2020-01-21,2020-05-26
"5","Test Team 3",2020-01-21,2021-01-01
"5","Test Team 3",2020-01-21,2020-02-09
"5","Test Team 3",2020-01-21,2020-03-03
"5","Test Team 3",2020-01-21,2020-02-10
"5","Test Team 3",2020-01-21,2020-12-08
"5","Test Team 3",2020-01-21,2021-01-01
"5","Test Team 3",2020-01-21,2020-08-24
"5","Test Team 3",2020-01-21,2020-02-28
"5","Test Team 3",2020-01-20,2020-05-17
"5","Test Team 3",2020-01-21,2020-04-21
"6","Test Team 3",2020-01-21,2020-09-15
"6","Test Team 3",2020-01-21,2020-01-22
"6","Test Team 3",2020-01-19,2020-02-04
"6","Test Team 3",2020-01-21,2020-09-15
"6","Test Team 3",2020-01-21,2020-05-26
"6","Test Team 3",2020-01-21,2021-01-01
"6","Test Team 3",2020-01-21,2020-10-06
"6","Test Team 3",2020-01-21,2020-08-11
"6","Test Team 3",2020-01-21,2020-03-10
"7","Test Team 3",2020-01-21,2020-10-20
"7","Test Team 3",2020-01-21,2021-01-01
"7","Test Team 3",2020-01-21,2020-03-03
"7","Test Team 3",2020-01-21,2020-08-11
"7","Test Team 3",2020-01-19,2021-01-01
"7","Test Team 3",2020-01-20,2020-03-23
"8","Test Team 3",2020-01-21,2020-09-27
"8","Test Team 3",2020-01-21,2020-02-25
"8","Test Team 3",2020-01-21,2020-05-12
"8","Test Team 3",2020-01-21,2020-06-14
"8","Test Team 3",2020-01-21,2020-03-09
"8","Test Team 3",2020-01-21,2020-06-30
"8","Test Team 3",2020-01-20,2020-01-21
"8","Test Team 3",2020-01-20,2020-02-25
"8","Test Team 3",2020-01-21,2021-01-01
"8","Test Team 3",2020-01-21,2020-03-02
"8","Test Team 3",2020-01-21,2021-01-01
"8","Test Team 3",2020-01-21,2020-02-19
"8","Test Team 3",2020-01-19,2020-11-10
"8","Test Team 3",2020-01-21,2021-01-01
"8","Test Team 3",2020-01-21,2021-01-01
"8","Test Team 3",2020-01-21,2020-01-21
"8","Test Team 3",2020-01-19,2020-03-24
"8","Test Team 3",2020-01-21,2020-02-18
"8","Test Team 3",2020-01-21,2020-03-24
"8","Test Team 3",2020-01-21,2020-11-03
"8","Test Team 3",2020-01-20,2020-01-22
"9","Test Team 3",2020-01-21,2020-02-18
"9","Test Team 3",2020-01-19,2020-11-24
"9","Test Team 3",2020-01-21,2020-02-18
"9","Test Team 3",2020-01-21,2020-03-09
"9","Test Team 3",2020-01-21,2020-06-02
"9","Test Team 3",2020-01-20,2020-03-31
"9","Test Team 3",2020-01-20,2020-02-25
"9","Test Team 3",2020-01-20,2020-03-10
"9","Test Team 3",2020-01-21,2021-01-01
"9","Test Team 3",2020-01-19,2021-01-01
"10","Test Team 3",2020-01-20,2020-01-28
"10","Test Team 3",2020-01-19,2020-06-09
"10","Test Team 3",2020-01-19,2021-01-01
"10","Test Team 3",2020-01-21,2020-03-22
"10","Test Team 3",2020-01-21,2020-02-17
"10","Test Team 3",2020-01-21,2020-01-29
"10","Test Team 3",2020-01-19,2021-01-01
"10","Test Team 3",2020-01-21,2020-02-20
"10","Test Team 3",2020-01-20,2020-11-24
"10","Test Team 3",2020-01-21,2020-04-07
"10","Test Team 3",2020-01-21,2021-01-01
"10","Test Team 3",2020-01-21,2021-01-01
"10","Test Team 3",2020-01-21,2020-08-11
"11","Test Team 3",2020-01-21,2020-06-02
"11","Test Team 3",2020-01-19,2020-03-30
"11","Test Team 3",2020-01-19,2021-01-01
"11","Test Team 3",2020-01-21,2020-11-03
"11","Test Team 3",2020-01-21,2021-01-01
"11","Test Team 3",2020-01-21,2020-02-24
"11","Test Team 3",2020-01-20,2020-02-14
"12","Test Team 3",2020-01-21,2020-03-02
"12","Test Team 3",2020-01-21,2020-01-28
"12","Test Team 3",2020-01-21,2020-01-27
"12","Test Team 3",2020-01-21,2021-01-01
"13","Test Team 3",2020-01-19,2020-01-21
"13","Test Team 3",2020-01-21,2020-03-02
"13","Test Team 3",2020-01-21,2020-10-20
"13","Test Team 3",2020-01-21,2020-05-12
"13","Test Team 3",2020-01-21,2020-01-22
"13","Test Team 3",2020-01-20,2020-02-25
"13","Test Team 3",2020-01-20,2020-03-24
"13","Test Team 3",2020-01-21,2020-01-27
"13","Test Team 3",2020-01-21,2020-08-24
"13","Test Team 3",2020-01-21,2020-01-21
"13","Test Team 3",2020-01-21,2020-01-22
"13","Test Team 3",2020-01-21,2020-02-24
"14","Test Team 3",2020-01-21,2020-08-25
"14","Test Team 3",2020-01-21,2020-02-27
"14","Test Team 3",2020-01-21,2021-01-01
"14","Test Team 3",2020-01-21,2020-02-11
"14","Test Team 3",2020-01-19,2020-07-21
"14","Test Team 3",2020-01-21,2020-07-19
"14","Test Team 3",2020-01-21,2021-01-01
"14","Test Team 3",2020-01-21,2020-06-22
"14","Test Team 3",2020-01-21,2020-07-14
"14","Test Team 3",2020-01-20,2020-04-07
"14","Test Team 3",2020-01-21,2020-03-17
"14","Test Team 3",2020-01-21,2020-06-02
"14","Test Team 3",2020-01-20,2021-01-01
"14","Test Team 3",2020-01-21,2020-11-10
"14","Test Team 3",2020-01-21,2020-02-02
"14","Test Team 3",2020-01-21,2020-01-21
"15","Test Team 3",2020-01-19,2021-01-01
"15","Test Team 3",2020-01-21,2020-02-14
"15","Test Team 3",2020-01-21,2020-02-11
"15","Test Team 3",2020-01-21,2021-01-01
"15","Test Team 3",2020-01-21,2020-06-07
"15","Test Team 3",2020-01-21,2020-01-22
"15","Test Team 3",2020-01-21,2020-03-24
"15","Test Team 3",2020-01-21,2020-06-09
"16","Test Team 3",2020-01-21,2020-02-14
"16","Test Team 3",2020-01-20,2020-01-21
"16","Test Team 3",2020-01-21,2020-05-05
"16","Test Team 3",2020-01-21,2021-01-01
"16","Test Team 3",2020-01-21,2020-05-19
"16","Test Team 3",2020-01-21,2020-06-30
"16","Test Team 3",2020-01-21,2020-04-28
"16","Test Team 3",2020-01-21,2020-04-12
"16","Test Team 3",2020-01-20,2020-06-09
"16","Test Team 3",2020-01-21,2020-01-21
"16","Test Team 3",2020-01-21,2020-09-29
"17","Test Team 3",2020-01-21,2020-02-11
"17","Test Team 3",2020-01-19,2021-01-01
"17","Test Team 3",2020-01-20,2020-04-14
"17","Test Team 3",2020-01-21,2020-03-31
"17","Test Team 3",2020-01-21,2020-01-27
"18","Test Team 3",2020-01-19,2020-11-03
"18","Test Team 3",2020-01-21,2020-01-22
"18","Test Team 3",2020-01-21,2021-01-01
"18","Test Team 3",2020-01-21,2020-02-28
"18","Test Team 3",2020-01-21,2020-02-25
"18","Test Team 3",2020-01-21,2020-07-20
"18","Test Team 3",2020-01-21,2020-02-25
"18","Test Team 3",2020-01-21,2021-01-01
"19","Test Team 3",2020-01-20,2020-02-11
"19","Test Team 3",2020-01-21,2020-03-31
"19","Test Team 3",2020-01-21,2020-04-07
"19","Test Team 3",2020-01-21,2020-08-25
"19","Test Team 3",2020-01-19,2020-03-24
"19","Test Team 3",2020-01-21,2021-01-01
"19","Test Team 3",2020-01-21,2020-01-22
"19","Test Team 3",2020-01-21,2021-01-01
"19","Test Team 3",2020-01-20,2020-04-28
"19","Test Team 3",2020-01-21,2020-12-08
"19","Test Team 3",2020-01-21,2020-02-11
"19","Test Team 3",2020-01-20,2020-07-21
"19","Test Team 3",2020-01-21,2020-02-24
"19","Test Team 3",2020-01-21,2020-01-21
"19","Test Team 3",2020-01-21,2020-10-20
"20","Test Team 3",2020-01-21,2020-02-25
"20","Test Team 3",2020-01-20,2020-06-30
"20","Test Team 3",2020-01-19,2020-01-21
"20","Test Team 3",2020-01-21,2020-10-06
"20","Test Team 3",2020-01-21,2020-06-16
"20","Test Team 3",2020-01-21,2020-07-21
"20","Test Team 3",2020-01-19,2020-01-22
"20","Test Team 3",2020-01-19,2020-05-12
"20","Test Team 3",2020-01-21,2020-02-11
"20","Test Team 3",2020-01-21,2020-01-22
"20","Test Team 3",2020-01-21,2020-04-07
"20","Test Team 3",2020-01-21,2020-03-03
"1","Test Team 3",2020-01-27,2020-05-26
"1","Test Team 3",2020-01-28,2020-02-04
"1","Test Team 3",2020-01-28,2020-02-11
"1","Test Team 3",2020-01-28,2020-02-25
"1","Test Team 3",2020-01-26,2020-02-18
"1","Test Team 3",2020-01-28,2020-05-04
"1","Test Team 3",2020-01-28,2020-02-11
"1","Test Team 3",2020-01-28,2020-02-04
"2","Test Team 3",2020-01-28,2020-07-12
"2","Test Team 3",2020-01-28,2020-06-30
"2","Test Team 3",2020-01-28,2020-04-28
"2","Test Team 3",2020-01-28,2020-06-30
"2","Test Team 3",2020-01-28,2020-03-16
"2","Test Team 3",2020-01-28,2021-01-01
"2","Test Team 3",2020-01-28,2021-01-01
"2","Test Team 3",2020-01-28,2020-05-26
"2","Test Team 3",2020-01-28,2021-01-01
"2","Test Team 3",2020-01-28,2020-01-28
"2","Test Team 3",2020-01-27,2020-01-28
"2","Test Team 3",2020-01-28,2020-01-28
"2","Test Team 3",2020-01-28,2020-05-05
"2","Test Team 3",2020-01-26,2020-02-17
"2","Test Team 3",2020-01-27,2020-11-10
"2","Test Team 3",2020-01-28,2020-02-06
"3","Test Team 3",2020-01-26,2020-02-04
"3","Test Team 3",2020-01-28,2021-01-01
"3","Test Team 3",2020-01-28,2020-03-03
"3","Test Team 3",2020-01-28,2020-03-31
"3","Test Team 3",2020-01-28,2020-04-20
"3","Test Team 3",2020-01-28,2020-06-29
"3","Test Team 3",2020-01-28,2020-02-06
"3","Test Team 3",2020-01-28,2020-08-09
"4","Test Team 3",2020-01-28,2021-01-01
"4","Test Team 3",2020-01-28,2020-05-26
"4","Test Team 3",2020-01-27,2021-01-01
"4","Test Team 3",2020-01-28,2020-05-19
"4","Test Team 3",2020-01-28,2020-06-22
"4","Test Team 3",2020-01-28,2020-04-21
"4","Test Team 3",2020-01-27,2020-05-12
"4","Test Team 3",2020-01-28,2020-05-05
"4","Test Team 3",2020-01-28,2020-01-28
"4","Test Team 3",2020-01-27,2020-02-24
"4","Test Team 3",2020-01-28,2020-01-28
"5","Test Team 3",2020-01-28,2021-01-01
"5","Test Team 3",2020-01-26,2020-08-16
"5","Test Team 3",2020-01-28,2020-04-05
"5","Test Team 3",2020-01-28,2020-02-25
"5","Test Team 3",2020-01-28,2020-02-25
"5","Test Team 3",2020-01-27,2021-01-01
"5","Test Team 3",2020-01-27,2021-01-01
"5","Test Team 3",2020-01-26,2020-09-28
"5","Test Team 3",2020-01-28,2020-04-27
"6","Test Team 3",2020-01-28,2020-01-29
"6","Test Team 3",2020-01-28,2020-02-18
"6","Test Team 3",2020-01-28,2020-01-29
"6","Test Team 3",2020-01-28,2020-12-01
"6","Test Team 3",2020-01-27,2020-04-07
"6","Test Team 3",2020-01-28,2020-02-18
"6","Test Team 3",2020-01-28,2020-04-14
"6","Test Team 3",2020-01-28,2020-10-04
"6","Test Team 3",2020-01-28,2020-10-13
"6","Test Team 3",2020-01-26,2021-01-01
"6","Test Team 3",2020-01-27,2020-02-27
"7","Test Team 3",2020-01-28,2020-05-12
"7","Test Team 3",2020-01-26,2020-06-01
"7","Test Team 3",2020-01-27,2020-03-03
"7","Test Team 3",2020-01-27,2020-03-30
"7","Test Team 3",2020-01-27,2020-11-10
"7","Test Team 3",2020-01-26,2020-03-10
"7","Test Team 3",2020-01-27,2021-01-01
"7","Test Team 3",2020-01-28,2020-02-06
"7","Test Team 3",2020-01-28,2020-04-28
"7","Test Team 3",2020-01-28,2020-02-18
"7","Test Team 3",2020-01-26,2020-06-02
"7","Test Team 3",2020-01-28,2020-08-02
"8","Test Team 3",2020-01-28,2021-01-01
"8","Test Team 3",2020-01-28,2020-03-09
"8","Test Team 3",2020-01-28,2020-06-23
"8","Test Team 3",2020-01-28,2020-09-29
"8","Test Team 3",2020-01-27,2020-08-04
"8","Test Team 3",2020-01-28,2021-01-01
"8","Test Team 3",2020-01-28,2021-01-01
"8","Test Team 3",2020-01-28,2020-04-14
"8","Test Team 3",2020-01-27,2021-01-01
"8","Test Team 3",2020-01-28,2020-03-10
"9","Test Team 3",2020-01-26,2020-02-18
"9","Test Team 3",2020-01-28,2020-03-15
"9","Test Team 3",2020-01-26,2020-02-03
"9","Test Team 3",2020-01-28,2020-02-18
"9","Test Team 3",2020-01-28,2020-03-10
"9","Test Team 3",2020-01-28,2020-03-09
"9","Test Team 3",2020-01-28,2020-02-18
"9","Test Team 3",2020-01-28,2020-03-31
"9","Test Team 3",2020-01-28,2021-01-01
"9","Test Team 3",2020-01-28,2020-05-19
"9","Test Team 3",2020-01-28,2020-09-08
"10","Test Team 3",2020-01-28,2021-01-01
"10","Test Team 3",2020-01-28,2020-02-25
"10","Test Team 3",2020-01-28,2021-01-01
"10","Test Team 3",2020-01-28,2021-01-01
"10","Test Team 3",2020-01-28,2020-06-23
"10","Test Team 3",2020-01-28,2021-01-01
"10","Test Team 3",2020-01-28,2020-06-21
"10","Test Team 3",2020-01-26,2020-03-24
"10","Test Team 3",2020-01-28,2020-01-29
"10","Test Team 3",2020-01-28,2020-03-01
"10","Test Team 3",2020-01-28,2021-01-01
"10","Test Team 3",2020-01-27,2020-03-24
"10","Test Team 3",2020-01-27,2020-01-28
"10","Test Team 3",2020-01-28,2020-03-24
"10","Test Team 3",2020-01-28,2020-03-31
"10","Test Team 3",2020-01-27,2021-01-01
"10","Test Team 3",2020-01-28,2020-01-28
"10","Test Team 3",2020-01-28,2020-01-29
"10","Test Team 3",2020-01-27,2020-09-08
"11","Test Team 3",2020-01-28,2020-02-20
"11","Test Team 3",2020-01-28,2020-02-25
"11","Test Team 3",2020-01-27,2020-02-17
"11","Test Team 3",2020-01-28,2020-04-13
"11","Test Team 3",2020-01-26,2020-02-25
"11","Test Team 3",2020-01-28,2021-01-01
"11","Test Team 3",2020-01-28,2020-03-17
"11","Test Team 3",2020-01-28,2021-01-01
"11","Test Team 3",2020-01-28,2020-02-18
"11","Test Team 3",2020-01-28,2021-01-01
"11","Test Team 3",2020-01-28,2021-01-01
"11","Test Team 3",2020-01-27,2021-01-01
"11","Test Team 3",2020-01-28,2020-04-21
"11","Test Team 3",2020-01-28,2020-12-14
"11","Test Team 3",2020-01-26,2020-02-04
"12","Test Team 3",2020-01-28,2020-02-04
"12","Test Team 3",2020-01-28,2020-02-16
"12","Test Team 3",2020-01-28,2020-03-10
"12","Test Team 3",2020-01-26,2020-01-29
"12","Test Team 3",2020-01-26,2020-02-05
"12","Test Team 3",2020-01-28,2020-02-25
"12","Test Team 3",2020-01-27,2020-01-28
"12","Test Team 3",2020-01-28,2020-01-28
"12","Test Team 3",2020-01-28,2020-02-04
"12","Test Team 3",2020-01-28,2020-03-10
"12","Test Team 3",2020-01-28,2020-01-28
"12","Test Team 3",2020-01-26,2020-01-28
"12","Test Team 3",2020-01-28,2020-01-28
"13","Test Team 3",2020-01-28,2020-04-14
"13","Test Team 3",2020-01-26,2020-08-11
"13","Test Team 3",2020-01-28,2020-02-25
"13","Test Team 3",2020-01-27,2020-01-29
"13","Test Team 3",2020-01-27,2020-04-07
"14","Test Team 3",2020-01-28,2020-06-16
"14","Test Team 3",2020-01-28,2020-12-07
"15","Test Team 3",2020-01-26,2021-01-01
"15","Test Team 3",2020-01-26,2020-04-07
"15","Test Team 3",2020-01-28,2020-05-05
"15","Test Team 3",2020-01-28,2020-02-02
"15","Test Team 3",2020-01-27,2020-08-11
"15","Test Team 3",2020-01-28,2021-01-01
"15","Test Team 3",2020-01-28,2020-02-11
"15","Test Team 3",2020-01-28,2020-02-09
"16","Test Team 3",2020-01-28,2020-11-02
"16","Test Team 3",2020-01-28,2020-04-29
"16","Test Team 3",2020-01-28,2020-02-11
"16","Test Team 3",2020-01-28,2020-04-20
"17","Test Team 3",2020-01-28,2020-02-03
"17","Test Team 3",2020-01-26,2020-02-18
"17","Test Team 3",2020-01-28,2020-01-29
"17","Test Team 3",2020-01-28,2020-02-25
"17","Test Team 3",2020-01-28,2020-02-11
"18","Test Team 3",2020-01-28,2020-06-09
"18","Test Team 3",2020-01-28,2020-07-13
"18","Test Team 3",2020-01-27,2020-01-27
"18","Test Team 3",2020-01-28,2020-04-07
"18","Test Team 3",2020-01-28,2020-02-10
"18","Test Team 3",2020-01-28,2021-01-01
"18","Test Team 3",2020-01-28,2020-07-14
"18","Test Team 3",2020-01-28,2020-06-01
"18","Test Team 3",2020-01-28,2020-03-03
"19","Test Team 3",2020-01-28,2020-03-03
"19","Test Team 3",2020-01-26,2020-07-21
"19","Test Team 3",2020-01-28,2020-09-29
"19","Test Team 3",2020-01-28,2020-03-24
"19","Test Team 3",2020-01-28,2020-08-23
"20","Test Team 3",2020-01-28,2020-02-11
"20","Test Team 3",2020-01-28,2020-10-06
"1","Test Team 3",2020-02-03,2020-07-21
"1","Test Team 3",2020-02-04,2020-07-06
"1","Test Team 3",2020-02-04,2020-02-11
"1","Test Team 3",2020-02-04,2021-01-01
"1","Test Team 3",2020-02-04,2020-02-11
"1","Test Team 3",2020-02-04,2020-06-16
"1","Test Team 3",2020-02-04,2020-02-07
"1","Test Team 3",2020-02-04,2020-02-06
"1","Test Team 3",2020-02-04,2020-04-13
"1","Test Team 3",2020-02-04,2021-01-01
"1","Test Team 3",2020-02-03,2020-02-13
"1","Test Team 3",2020-02-04,2020-02-11
"2","Test Team 3",2020-02-04,2021-01-01
"2","Test Team 3",2020-02-04,2020-03-03
"2","Test Team 3",2020-02-04,2020-02-04
"2","Test Team 3",2020-02-03,2020-02-13
"2","Test Team 3",2020-02-02,2020-02-10
"2","Test Team 3",2020-02-03,2020-03-15
"2","Test Team 3",2020-02-04,2021-01-01
"2","Test Team 3",2020-02-04,2020-03-03
"2","Test Team 3",2020-02-04,2020-02-14
"2","Test Team 3",2020-02-04,2020-02-07
"2","Test Team 3",2020-02-04,2020-02-11
"2","Test Team 3",2020-02-02,2020-02-04
"2","Test Team 3",2020-02-04,2021-01-01
"2","Test Team 3",2020-02-04,2020-08-16
"3","Test Team 3",2020-02-04,2020-03-03
"3","Test Team 3",2020-02-02,2020-02-03
"3","Test Team 3",2020-02-04,2020-03-17
"3","Test Team 3",2020-02-04,2020-02-11
"3","Test Team 3",2020-02-04,2021-01-01
"3","Test Team 3",2020-02-04,2020-08-11
"3","Test Team 3",2020-02-03,2020-08-10
"3","Test Team 3",2020-02-04,2020-02-06
"3","Test Team 3",2020-02-02,2020-03-24
"3","Test Team 3",2020-02-04,2020-02-26
"3","Test Team 3",2020-02-03,2021-01-01
"3","Test Team 3",2020-02-04,2020-02-04
"3","Test Team 3",2020-02-04,2020-02-18
"3","Test Team 3",2020-02-04,2020-05-17
"3","Test Team 3",2020-02-04,2020-02-07
"4","Test Team 3",2020-02-04,2020-03-01
"4","Test Team 3",2020-02-04,2020-05-05
"4","Test Team 3",2020-02-02,2020-04-21
